id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27227982,2 bedroom apt in the Outer Sunset,205053219,Jacquiline,,Outer Sunset,37.75880322,-122.507554,Entire home/apt,220,1,4,9/3/2018,4,1,332
27230555,Bright and Sunny downtown SF loft,7599395,Robin,,South of Market,37.77893238,-122.4055977,Entire home/apt,300,2,4,9/1/2018,4,1,93
27233071,Beautiful 4 Bedroom Historical Victorian House,10934791,Mollie,,Western Addition,37.78667984,-122.4246749,Entire home/apt,350,30,0,,,4,177
27237121,Bohemian Apt. On Telegraph Hill,10851176,Dillon And Anna,,North Beach,37.80085715,-122.4073343,Private room,150,1,8,8/19/2018,5.71,1,37
27244341,"South Park 4min walk, Studio by blueground (15)",107434423,Blueground,,South of Market,37.7792398,-122.3962007,Entire home/apt,183,30,0,,,28,341
27253510,Explore twin peak in SF 2 private rooms,201508206,Jonathan,,Twin Peaks,37.75391872,-122.450696,Private room,155,1,0,,,1,61
27254475,Modern Newly Remodeled 2-BR Unit in the Sunset!,205276863,Victoria,,Parkside,37.7442507,-122.4869339,Entire home/apt,179,1,7,9/3/2018,5.12,1,89
27254780,Potrero Hill Penthouse,29862536,Thomas,,Potrero Hill,37.75688227,-122.4001099,Entire home/apt,220,115,0,,,1,180
27259898,Victorian Style!,22697039,Sam,,Western Addition,37.77185541,-122.430077,Entire home/apt,2000,5,0,,,1,37
27260835,Ocean Beach Oasis,13929582,Joya,,Outer Sunset,37.75789204,-122.5066007,Entire home/apt,150,2,6,9/1/2018,4.86,1,136
27261900,Private downstairs 1 BR/BA in central SF location,169326972,Stacey,,Outer Mission,37.72593125,-122.4373356,Private room,200,2,0,,,2,39
27262452,Charming 2BR Condo in San Francisco,48005494,Zeus,,Noe Valley,37.75581816,-122.4393373,Entire home/apt,217,30,0,,,156,365
27262832,SOMA Studio with Amenities,48005494,Zeus,,South of Market,37.78095682,-122.3982581,Entire home/apt,122,30,0,,,156,341
27263016,Studio near BART and Downtown,48005494,Zeus,,South of Market,37.78083341,-122.3983482,Entire home/apt,122,30,0,,,156,315
27263045,Charming Studio in SOMA,48005494,Zeus,,South of Market,37.78251228,-122.3980262,Entire home/apt,125,30,0,,,156,267
27263066,Studio in Great Location,48005494,Zeus,,South of Market,37.7826128,-122.3998901,Entire home/apt,125,30,0,,,156,343
27263095,Great Studio Near Museums and Parks,48005494,Zeus,,South of Market,37.78285817,-122.3980234,Entire home/apt,125,30,0,,,156,271
27263130,Studio Apt Near Museum and Park,48005494,Zeus,,South of Market,37.7816739,-122.3979257,Entire home/apt,125,30,0,,,156,309
27263151,Modern Studio in SOMA,48005494,Zeus,,South of Market,37.78161362,-122.3981432,Entire home/apt,125,30,0,,,156,331
27263329,Conveniently located SOMA Studio,48005494,Zeus,,South of Market,37.78290455,-122.398462,Entire home/apt,125,30,0,,,156,340
27263361,Beautiful Studio Apartment in SOMA,48005494,Zeus,,South of Market,37.78237057,-122.398108,Entire home/apt,125,30,0,,,156,342
27263398,Sleek SOMA Studio Near BART,48005494,Zeus,,South of Market,37.78129524,-122.3984654,Entire home/apt,125,30,0,,,156,336
27263453,Studio with Amenities Near Downtown,48005494,Zeus,,South of Market,37.7809002,-122.398148,Entire home/apt,125,30,0,,,156,343
27266135,Beautiful Suburban living in the heart of S.F.,1816365,Husain,,Diamond Heights,37.74521449,-122.4403542,Entire home/apt,115,30,0,,,1,83
27267054,Sunny Ensuite King Bed & Bathroom w/Private Entry,36583042,Nico,,Mission,37.76697025,-122.4240365,Private room,129,3,3,9/7/2018,3,1,63
27281537,"Cozy Studio, 12min away from Lafayette Park by blueground (17)",107434423,Blueground,,Western Addition,37.78860702,-122.4227235,Entire home/apt,175,30,0,,,28,346
27282972,Beautiful appartment fo family or business trip,77480864,Francisco,,Lakeshore,37.71974006,-122.479786,Entire home/apt,110,30,0,,,1,149
27288224,"Perfectly Central Studio, Steps from Dolores Park!",205571593,Matthew,,Mission,37.75997112,-122.4237852,Entire home/apt,199,2,1,8/15/2018,1,1,34
27309125,Modern Apartment!,13268352,Aziz,,South of Market,37.77575145,-122.3947702,Private room,170,2,0,,,3,0
27310099,Stunning 2 bedroom apt in heart of Mission Dolores,98332773,Rachel,,Castro/Upper Market,37.76237058,-122.4265395,Entire home/apt,250,2,0,,,1,6
27312690,"Spectacular, Waterfront Home on Marina Blvd",205780984,Pritam,,Marina,37.80607571,-122.4357507,Entire home/apt,2300,3,2,8/30/2018,2,2,142
27316091,Gorgeous Top Floor San Francisco Historic Rowhouse,19265390,Joshua,,Western Addition,37.77188457,-122.4352894,Private room,250,1,1,8/18/2018,1,1,61
27316423,"Quiet Cozy Bedroom with Private Bath & Entry, Rm 1",145867343,Ming,,Visitacion Valley,37.72288854,-122.4044086,Private room,85,1,8,8/24/2018,6.86,3,60
27336562,Beach Meets GG Park at this 2Bd Private Apt,20029863,Haley,,Outer Sunset,37.76018855,-122.5088893,Entire home/apt,300,1,0,,,2,2
27337596,"Private spacious studio w/ 49' 4k tv, kitchen more",81993118,Bonnie,,West of Twin Peaks,37.7419369,-122.453977,Private room,63,31,0,,,6,180
27338558,"Beautiful home with secluded patio, sleeps 5",6200303,Erik,,Pacific Heights,37.79613747,-122.429715,Entire home/apt,195,3,1,8/13/2018,1,1,27
27363269,Gorgeous Penthouse with Panoramic view,201846847,Sharon,,North Beach,37.80244145,-122.4093942,Entire home/apt,333,30,0,,,1,364
27363400,Easy Commuting -2 Bed in Central & Iconic Nob Hill,103340667,Sheena,,Chinatown,37.79111083,-122.4082128,Entire home/apt,170,30,0,,,59,58
27365212,Mission Apartment w/ bus & BART access to Moscone.,206214388,Angela,,Outer Mission,37.71694095,-122.4408872,Entire home/apt,426,2,0,,,1,150
27366574,Beautiful Quaint Home Lower Height 2BR,139337568,Ray,,Western Addition,37.77081408,-122.4299305,Entire home/apt,154,30,0,,,2,336
27367302,Ocean Beach Modern 2 Bedroom Condo,139337568,Ray,,Outer Richmond,37.77258228,-122.5097869,Entire home/apt,218,30,0,,,2,365
27372343,"RARE, secluded, private unit with incredible views",787393,Sumit,,Glen Park,37.73952189,-122.4308094,Entire home/apt,180,30,1,8/6/2018,0.88,1,88
27375274,Luxury condo,1183660,Ross,,Nob Hill,37.79270885,-122.4107957,Entire home/apt,3000,4,0,,,1,6
27375697,The Cozies Palace in the heart of SF,204943889,Yosra,,Mission,37.75851401,-122.4178748,Private room,55,1,0,,,3,334
27381476,Hula Hoop - Shared Room in a Warm Community,117141107,Tobie,,Haight Ashbury,37.76899687,-122.4488431,Shared room,300,1,3,8/20/2018,2.57,23,215
27391650,Inner Sunset Suite,206417316,Jes &,,Inner Sunset,37.75951301,-122.4738009,Private room,80,1,5,8/29/2018,5,1,5
27392835,Comfy Twin Bed in shared room,59611846,Diana,,Parkside,37.74545623,-122.4811594,Shared room,37,30,0,,,3,90
27398746,Gorgeous 4BR Castro flat with stunning views!,185205909,Adrian,,Castro/Upper Market,37.763111,-122.4349885,Entire home/apt,550,4,0,,,5,14
27399170,Dreamforce Deluxe Union Square Suite #3,5805679,Laurence,,Downtown/Civic Center,37.78828458,-122.4124296,Entire home/apt,1200,4,0,,,7,38
27399818,Dreamforce Deluxe Union Square Suite #4,5805679,Laurence,,Downtown/Civic Center,37.78850227,-122.412457,Entire home/apt,1200,4,0,,,7,38
27404857,Ritz Carlton Club - 2BRM 2.5Bath in Union Square!,105250500,Jalpa,,Financial District,37.78902674,-122.4027172,Private room,850,3,0,,,1,7
27406019,Quiet Room with Private Bath near Golden Gate Park,10737753,Mengqi,,Outer Richmond,37.78114017,-122.4942094,Private room,180,5,3,9/7/2018,3,1,60
27407557,Residential hotel near Union Square SF room#11,115849,Hiromi,,Downtown/Civic Center,37.78811323,-122.4116,Private room,150,32,1,8/17/2018,1,10,137
27425231,HayesValley Amazing House. Room w private entrance,38963657,Carlos,,Western Addition,37.775649,-122.4295426,Private room,140,30,0,,,1,0
27427727,Private Rooftop Cityview Studio,1933786,Natalie,,Haight Ashbury,37.77186329,-122.4380696,Private room,125,1,3,9/7/2018,3,2,191
27428474,Spacious Studio in the Mission,4430421,Landmark,,Mission,37.76526494,-122.4188707,Entire home/apt,84,30,0,,,86,13
27430402,2BR Apartment Close to UCSF Mission Bay,48005494,Zeus,,Potrero Hill,37.76220376,-122.3952463,Entire home/apt,188,30,0,,,156,306
27432816,OpenWorld Deluxe Union Square Suite #1,5805679,Laurence,,Downtown/Civic Center,37.78836861,-122.4119439,Entire home/apt,1400,4,0,,,7,41
27432921,The Largest Studio in SF,12883548,Karan,,Nob Hill,37.79087436,-122.4158051,Entire home/apt,180,30,0,,,1,70
27437162,NEW Private Dolores Studio - Business Ready,5255644,Laura,,Mission,37.75521871,-122.4240688,Entire home/apt,220,3,1,9/4/2018,1,1,131
27439341,San Francisco Polk Street/California Street View,21665606,Theodore,,Nob Hill,37.79074736,-122.4214406,Entire home/apt,150,30,0,,,1,365
27439635,Modern Designer Townhouse in Mission Dolores,204892095,Carol,,Noe Valley,37.75480742,-122.4260327,Private room,175,3,1,,,1,15
27439898,The City life in San Francisco.,204943889,Yosra,,Mission,37.76001111,-122.4180793,Entire home/apt,250,1,1,8/19/2018,1,3,334
27441726,1 Private Room Near Ocean Beach Rm#1,206799732,Hank,,Outer Richmond,37.77856939,-122.5045944,Private room,91,30,0,,,1,121
27454459,Private Bed & Bath Near the Beach and Zoo,161220558,Alexi,,Outer Sunset,37.74919351,-122.4875619,Private room,74,1,11,9/7/2018,9.17,1,133
27457559,"Furnished, Full-Floor 3BR/2BA Marina Flat",203584300,Everest,,Marina,37.8064394,-122.4371555,Entire home/apt,800,30,0,,,3,365
27461297,1 Bedroom Apartment in Potrero Hill,48005494,Zeus,,Potrero Hill,37.76211582,-122.3963716,Entire home/apt,139,30,0,,,156,355
27462045,Classic San Francisco Flat with City Views!,206947123,Arash,,Potrero Hill,37.7544914,-122.4004974,Entire home/apt,249,1,2,8/26/2018,2,1,14
27462390,Best of SF: Upscale Studio Crashpad,201695646,Mike,,West of Twin Peaks,37.72995689,-122.4570774,Entire home/apt,100,1,1,8/4/2018,0.83,1,0
27462589,Room in San Francisco house,9971658,Tatiana,,Outer Sunset,37.7508317,-122.4866218,Private room,100,30,0,,,1,365
27464605,"Views, Views, Views",103340667,Sheena,,Russian Hill,37.80106484,-122.4183343,Entire home/apt,355,30,0,,,59,77
27465738,3 Bedroom Condo Near Airbnb HQ,48005494,Zeus,,Potrero Hill,37.76188919,-122.4026445,Entire home/apt,249,30,0,,,156,358
27466743,Fabulously Restored 2BR/2BA Flat with 3 Fireplaces,203584300,Everest,,Pacific Heights,37.79502412,-122.4258922,Entire home/apt,334,90,0,,,3,90
27467934,Hobbit Room in San Francisco House,27123550,Jacquelyn,,Bayview,37.73377207,-122.3879372,Private room,65,30,0,,,8,115
27472711,Biz-Ready AND Kid-Friendly House w-BBQ/Yard/Views/Park,135727,Beau,,Noe Valley,37.74689664,-122.4384879,Entire home/apt,649,2,2,8/30/2018,2,1,41
27477003,"San Francisco Soma/ shared/ hacknsleep,com",1682188,Anna,,South of Market,37.77260026,-122.4179449,Shared room,40,30,0,,,26,357
27487969,Private room in home near beach San Francisco.,1144980,Victor,,Outer Richmond,37.77720513,-122.507856,Private room,162,30,0,,,2,179
27491569,Modern Garden SF Apt in the Mission District!,207197162,Cecila,,Mission,37.75333276,-122.4056624,Entire home/apt,225,2,5,9/5/2018,5,2,29
27491571,Classic Noe Valley Sleeps up to 14!,10681562,Justin And Tara,,Noe Valley,37.7499644,-122.4270098,Entire home/apt,500,2,0,,,1,158
27492222,Garden Flat at the Castro Dollhouse,7629722,Paula,,Castro/Upper Market,37.7626925,-122.4318838,Entire home/apt,99,30,0,,,1,240
27505174,Beautiful Beachside Apartment,6074928,Rachel,,Outer Richmond,37.77280673,-122.5096807,Entire home/apt,135,30,0,,,2,180
27509561,Lovely two bed and two bath in SoMa near Moscone,207420323,Stephan,,South of Market,37.775144,-122.4124203,Entire home/apt,309,1,0,,,1,93
27510287,Cole Valley Sunny & Airy Private 1BR Suite + Patio,207430416,Don & Kayko,,Haight Ashbury,37.7649773,-122.4473255,Entire home/apt,195,2,0,,,1,123
27512320,Super Centrally Located SF Private Room MASTER,181377647,Anna,,Chinatown,37.79459741,-122.4090561,Private room,69,30,0,,,2,130
27529992,Entire unit with 2bedroom/1bath/kitchen/living rm,207656528,Ling,,Excelsior,37.72982629,-122.4150007,Entire home/apt,149,1,1,8/12/2018,1,1,113
27530136,The Richmond House,200417396,Eugene,,Inner Richmond,37.77976195,-122.4676386,Entire home/apt,175,2,6,9/2/2018,6,2,77
27543417,Jackson & Columbus Ave..Financial district,56261976,Garry,,Financial District,37.79500441,-122.4039066,Entire home/apt,110,30,0,,,2,263
27545197,Mid-Century-esque Charm in Nob Hill,103340667,Sheena,,Chinatown,37.79139027,-122.407658,Entire home/apt,136,30,0,,,59,88
27548389,Walker's Paradise Near Union Square/Financial Dist,38599829,Sara,,Nob Hill,37.79228463,-122.4102366,Entire home/apt,450,1,0,,,2,347
27550732,"Lovely upper level, Amazing location in Glen park",175294726,Paul,,Outer Mission,37.72951961,-122.4337942,Entire home/apt,350,3,0,,,1,171
27555335,Modern and luxurious 1 Bedroom in Telegraph Hill,13832870,International,,North Beach,37.80555604,-122.4060438,Entire home/apt,155,30,0,,,32,365
27556995,Home by the beach with easy downtown access #2,70822197,Jezmond,,Parkside,37.73985848,-122.5038185,Private room,230,1,3,9/3/2018,3,2,112
27557104,New private secure complete Studio,86439703,Sylvia N,,Crocker Amazon,37.71459261,-122.4422828,Private room,95,30,0,,,1,267
27576463,#E200 - Super Spacious Suite in Startup House,139469295,Bed|N|Build 2,,Noe Valley,37.75191912,-122.4301469,Private room,100,30,0,,,15,38
27576774,"Nob Hill Modern Luxury- Sunny, Central",7076293,Kate,,Nob Hill,37.79537559,-122.4158255,Entire home/apt,1400,4,0,,,1,27
27584638,Lovely and Clean Home on San Francisco Hill! - #1,25322483,Stan,,Visitacion Valley,37.71857988,-122.402805,Private room,90,1,1,9/3/2018,1,4,327
27598470,Big 2 BR entire SF Soma apt with private entrance,10618159,George,,South of Market,37.77345073,-122.4121046,Entire home/apt,280,1,4,8/26/2018,4,1,84
27602262,3 Bedroom near Great Restaurants and Cafes,48005494,Zeus,,Nob Hill,37.79197793,-122.412302,Entire home/apt,263,30,0,,,156,233
27604192,2 Bedroom Apartment near Park and BART,48005494,Zeus,,Nob Hill,37.79178746,-122.4114355,Entire home/apt,213,30,0,,,156,313
27604325,SF 3 Bedroom in the Heart of the City,48005494,Zeus,,Nob Hill,37.79151101,-122.4128642,Entire home/apt,263,30,0,,,156,331
27606210,"Forest Knolls, San Francisco House",9980685,Beibei,,Inner Sunset,37.75175179,-122.4566716,Private room,85,30,0,,,1,156
27608180,Walk to Golden Gate Park. King-bed Private Room.,141226349,Jennie,,Outer Sunset,37.75480474,-122.4853468,Private room,200,2,2,8/16/2018,2,2,7
27608489,Charming 2BR Condominium in San Francisco,48005494,Zeus,,Western Addition,37.77381833,-122.4294926,Entire home/apt,195,30,0,,,156,341
27609352,Hipster Chic Flat: Safe/clean/quiet - Walk to GGP!,9598998,Vivian,,Inner Sunset,37.75487903,-122.4652764,Entire home/apt,365,2,2,8/26/2018,2,1,272
27628210,San Francisco View Estate - Cow Hollow area,3250725,Ken,,Marina,37.79778934,-122.4408107,Entire home/apt,667,30,0,,,1,265
27630442,Charming Studio in Lively Lower Nob Hill Location,103340667,Sheena,,Downtown/Civic Center,37.78997437,-122.4095,Entire home/apt,111,30,0,,,59,33
27631415,2 Bedroom near SF Landmarks,48005494,Zeus,,Russian Hill,37.80325758,-122.4247239,Entire home/apt,180,30,0,,,156,342
27634232,Modern and Serene Studio (with parking),19338074,Viren,,Twin Peaks,37.75581452,-122.4487916,Entire home/apt,145,1,1,9/3/2018,1,1,337
27639075,Private room in amazing Victorian + great location,4946282,Josh,,Western Addition,37.77631488,-122.4286694,Private room,99,2,3,9/6/2018,3,1,4
27639658,"Cozy bedroom in a vegetarian home, great loc.",193098973,Muriel,,Haight Ashbury,37.77613428,-122.439994,Private room,44,60,0,,,1,189
27640165,Luxury Private Bedroom in SOMA Dream House! New #4,154142146,Iris,,South of Market,37.78042786,-122.4088936,Private room,65,30,0,,,15,152
27640239,Fancy Condo In Central SF! NEW,154142146,Iris,,Downtown/Civic Center,37.78522364,-122.4164032,Entire home/apt,85,30,1,,,15,235
27652652,"Sunny, guest suite in San Francisco",148708603,Barbara,,Outer Sunset,37.76197172,-122.5051515,Private room,150,4,0,,,1,62
27654813,SF Home Sweet Home,11417348,Coté And Arturo,,Outer Richmond,37.7728836,-122.5009181,Entire home/apt,220,2,0,,,2,243
27657357,Pacific Heights townhouse,72374584,Julie,,Pacific Heights,37.7904364,-122.43026,Entire home/apt,145,30,0,,,1,37
27657737,"Gorgeous SF Condo, minutes to Downtown SF!",208725922,Mike,,South of Market,37.77415949,-122.4188113,Entire home/apt,215,30,0,,,1,132
27659478,San francisco Single family home,4244345,Jess & Juan,,Outer Mission,37.70450011,-122.4555786,Entire home/apt,290,2,3,8/29/2018,3,1,352
27660420,"Walk to OUTSIDELANDS. New listing, shared bathrm",35117944,Lydia,,Outer Sunset,37.75979154,-122.5055306,Private room,89,1,4,9/6/2018,4,3,59
27665176,"Mission Treat in large, elegant Victorian room",208796981,Clive,,Mission,37.75185758,-122.4125099,Private room,100,1,2,9/1/2018,2,2,329
27678777,The Cozies private in the Mission Lands.,204943889,Yosra,,Mission,37.76057703,-122.419084,Private room,91,1,0,,,3,345
27680638,Fancy Studio In Central SF! NEW,154142146,Iris,,Downtown/Civic Center,37.7845591,-122.4178029,Entire home/apt,85,30,0,,,15,157
27680964,HaasLiving - Artist+Tech Collaborative Home,4497462,Peter,,Potrero Hill,37.75813062,-122.3883439,Shared room,45,30,0,,,6,179
27698150,"Modern Room w/ Private Bath, Central location",120734,Tiffany,,Nob Hill,37.79540128,-122.4194585,Private room,160,2,1,,,1,61
27699365,Classy & Central 2 bedroom,209101821,Sam,,Haight Ashbury,37.76624306,-122.4503797,Entire home/apt,159,2,1,8/31/2018,1,1,18
27701063,Lovely and Clean Home on San Francisco Hill! - #2,25322483,Stan,,Visitacion Valley,37.72010832,-122.4037474,Private room,90,1,1,8/26/2018,1,4,330
27702037,Lovely Home with Private Bath and Great view! - #3,25322483,Stan,,Visitacion Valley,37.71841508,-122.4043648,Private room,100,1,0,,,4,320
27702297,Lovely Home with Private Bath and Great view! - #4,25322483,Stan,,Visitacion Valley,37.72000587,-122.4034291,Private room,100,1,2,9/5/2018,2,4,326
27705941,SF SOMA room next to Moscone & MOMA (Dreamforce),1036129,Abhishek,,Financial District,37.78550698,-122.3980158,Private room,149,1,1,9/1/2018,1,1,143
27706148,Stunning 10th Floor Luxury Condo in Nob Hill,19923485,Tyler,,Nob Hill,37.79038665,-122.4220821,Entire home/apt,300,1,0,,,1,18
27706337,"Modern private room & bathroom, beautiful view!",469823,Meghan,,Bayview,37.73263784,-122.3941387,Private room,75,1,0,,,1,42
27706376,"Centrally Located, Charming Edwardian Home",7250574,Sirena,,Western Addition,37.78199439,-122.4373847,Entire home/apt,350,2,0,,,1,4
27706990,Clean Private Room in SOMA Across Moscone Center,10833545,Woo-Ri,,Financial District,37.78474939,-122.3977488,Private room,150,1,1,9/3/2018,1,1,76
27707326,Mission Dolores Oasis,4769424,Ming,,Castro/Upper Market,37.76436624,-122.4309107,Entire home/apt,325,3,0,,,1,56
27710210,"Bed #1, Hula Hoop Hostel: Cozy Bed in Shared Room",117141107,Tobie,,Haight Ashbury,37.77003878,-122.4502677,Shared room,100,1,1,8/24/2018,1,23,240
27713331,"Bed #2, Hula Hoop Hostel: Cozy Bed in Shared Room",117141107,Tobie,,Haight Ashbury,37.77042349,-122.4491296,Shared room,100,1,2,9/4/2018,2,23,247
27725251,Unwind to spectacular views in a gem location,157052813,Kim,,South of Market,37.77603548,-122.3961074,Entire home/apt,349,2,1,8/24/2018,1,1,46
27725598,Nob Hill Master Suite,1208533,Valentino,,Chinatown,37.79207671,-122.4086202,Private room,200,1,4,9/6/2018,4,4,137
27727599,Sumptuous furnished  condo  111 Chestnut #506,203584300,Everest,,North Beach,37.80388436,-122.4064744,Entire home/apt,121,30,0,,,3,296
27727846,"Nice bright room, walk to Golden Gate Park.",81226014,Lynn & Ray,,Outer Sunset,37.75815675,-122.4895586,Private room,120,1,4,9/1/2018,4,4,33
27728209,Private Modern Large 1 bedroom in Epicenter of SF!,2113321,Regina,,Western Addition,37.77239188,-122.4304204,Entire home/apt,330,3,0,,,3,42
27728373,屋Luxury Condo Walk to Financial District with Pool,154142146,Iris,,South of Market,37.78585422,-122.3909723,Entire home/apt,85,30,0,,,15,296
27729286,Modern Classic in the Heart Of Potrero Hill,45819298,Holly,,Potrero Hill,37.76399642,-122.3966646,Entire home/apt,400,1,1,9/3/2018,1,1,108
27729600,Mission Oasis with Balcony Off of Dolores Park,103340667,Sheena,,Castro/Upper Market,37.75833974,-122.4281593,Entire home/apt,142,30,0,,,59,55
27734387,Big 2 Bedroom In The Heart Of Pacific Heights,1671567,Angela,,Pacific Heights,37.79273607,-122.4344241,Entire home/apt,300,1,0,,,1,60
27734950,A Ray of Sunshine Charm in The Bay,208028891,Sunshine,,Bayview,37.7271613,-122.3876077,Private room,125,3,0,,,2,58
27735398,"Airy, Comfy Master Bedroom with ensuite Bath",209402966,Juli,,Outer Sunset,37.75157368,-122.4888871,Private room,65,1,0,,,2,37
27741340,"Mission Bay, next to AT&T Park, 2BR by blueground(21)",107434423,Blueground,,South of Market,37.77325092,-122.3928231,Entire home/apt,284,30,0,,,28,346
27742160,"Pacific Heights, 12min away from Lafayette Park, 1BR by blueground(16)",107434423,Blueground,,Western Addition,37.78803813,-122.424584,Entire home/apt,187,30,0,,,28,345
27743891,"Pacific heights, 1BR, close to Lafayette Park by blueground (18)",107434423,Blueground,,Western Addition,37.78705563,-122.4240682,Entire home/apt,183,30,0,,,28,364
27744583,"Next to Lafayette Park, Pacific Heights, 1BR by blueground (19)",107434423,Blueground,,Western Addition,37.78718853,-122.422957,Entire home/apt,187,30,0,,,28,365
27750018,Luxury Master Bedroom in SOMA Dream Home! LIKE,154142146,Iris,,South of Market,37.78024439,-122.4092881,Private room,100,30,0,,,15,118
27759254,"Clean, furnished room in downtown SF",1603908,Zaid,,Downtown/Civic Center,37.78093501,-122.4157246,Private room,85,31,0,,,1,38
27766709,Big private room w/ working space & GGBridge view.,141226349,Jennie,,Outer Sunset,37.75685371,-122.4836489,Private room,130,2,0,,,2,50
27772303,San Francisco Basement Bedroom with King Bed,9652582,Javier,,Crocker Amazon,37.70559069,-122.4432081,Private room,60,3,0,,,1,56
27773123,"4 BEDROOMS, QUIET HOME, NO SMOKING/PARTYING",672862,Sharon,,Crocker Amazon,37.71128548,-122.4331621,Entire home/apt,200,1,1,9/2/2018,1,1,347
27777768,Comfy Space for Creatives/Makers,103261783,James,,South of Market,37.77484207,-122.3942186,Shared room,37,30,0,,,5,137
27777839,"Warm one bedroom in cozy 1916 home, Inner Richmond",175119952,Batshir,,Inner Richmond,37.7758055,-122.4733968,Private room,60,2,2,8/29/2018,2,1,44
27780282,"Private Apartment, One Block from Ocean Beach",6778904,Adrienne (And Blaise),,Outer Sunset,37.75391382,-122.5084549,Entire home/apt,135,2,2,8/24/2018,2,1,276
27782140,"Exquisite San Francisco gem, rare!!",209777767,Vm,,South of Market,37.77402569,-122.4183536,Shared room,295,1,0,,,1,84
27782167,Super Centrally Located Private SF Room NON-MASTER,181377647,Anna,,Chinatown,37.7927669,-122.4082827,Private room,71,30,0,,,2,160
27783104,"Charming Nob Hill Apartment, Close to Everything!",26258035,Jay,,Nob Hill,37.79260793,-122.4179947,Entire home/apt,225,3,0,,,1,22
27787390,Sunny Bernal Heights Master Suite on Private floor,112968,Will,,Bernal Heights,37.74428485,-122.4121952,Private room,89,2,3,9/2/2018,3,1,39
27790207,Spacious 2 Bedroom and 2 Bath in SF,157183838,Johnny,,West of Twin Peaks,37.72632438,-122.4630277,Private room,150,30,0,,,2,365
27790799,Lucy’s in the Heart of North Beach,199383502,Harry,,North Beach,37.80259008,-122.4080676,Entire home/apt,299,30,0,,,1,222
27801109,California San Francisco,209925587,Wilfred,,Downtown/Civic Center,37.78337509,-122.409132,Private room,20,30,1,8/18/2018,1,1,117
27807138,Family Friendly House with Parkside Views!,7447022,Matt & Ali,,Potrero Hill,37.75786314,-122.4026421,Entire home/apt,499,1,4,8/29/2018,4,1,30
27807680,"private room in Nob Hill/full bed/hacknsleep,com",1682188,Anna,,Nob Hill,37.79129564,-122.4181944,Private room,60,30,0,,,26,365
27807924,"private room in Nob Hill/full bed/hacknsleep,com",1682188,Anna,,Nob Hill,37.79125841,-122.4189908,Private room,60,30,0,,,26,335
27808088,Nice Hotel Style Suite in Union Square Location,70722023,Michael,,Financial District,37.78966173,-122.4059719,Entire home/apt,90,2,0,,,11,2
27826583,Modern Excelsior Gem with Upscale Finishes,8570927,Paul,,Excelsior,37.72188477,-122.4314118,Entire home/apt,109,2,2,9/4/2018,2,2,55
27827997,"SoMa, close to Union Square, 1BR by blueground (20)",107434423,Blueground,,Financial District,37.78541296,-122.398027,Entire home/apt,197,30,0,,,28,338
27828332,"South Beach, close to AT&T Park, 2BR by blueground (29)",107434423,Blueground,,South of Market,37.78115417,-122.3890622,Entire home/apt,267,59,0,,,28,301
27832283,Room in outer Richmond,56398946,Marcia,,Outer Richmond,37.77729424,-122.5027717,Private room,100,1,0,,,3,339
27834918,San Francisco Apartment,46516288,Hyerin,,South of Market,37.77759601,-122.4144958,Entire home/apt,125,30,0,,,1,30
27836930,Pacific Heights  Charming Condominium,5507221,Lauren,,Pacific Heights,37.79259111,-122.4317089,Entire home/apt,220,30,0,,,2,273
27837409,San Francisco Condominium,175747638,Spot,,Financial District,37.78914662,-122.3935307,Entire home/apt,275,1,0,,,1,355
27837805,By 22nd st station Dogpatch SF free cancellation,207877374,Music,,Potrero Hill,37.75547711,-122.3972646,Shared room,12,30,0,,,2,365
27837963,Modern Retreat in the Castro,210226552,Jen,,Castro/Upper Market,37.76333141,-122.4394226,Entire home/apt,349,2,2,9/3/2018,2,1,10
27852325,Land's End Retreat,162137718,Sylvia,,Seacliff,37.7793293,-122.510148,Private room,94,1,2,9/6/2018,2,1,35
27856454,San Francisco Home with a View of the Golden Gate,2446160,Joe,,Nob Hill,37.79596171,-122.4176959,Entire home/apt,450,4,0,,,1,20
27857184,The Richmond House II,200417396,Eugene,,Inner Richmond,37.7805696,-122.4667604,Entire home/apt,275,2,3,9/4/2018,3,2,76
27866104,A8-Golden Gate park spacious sunny lovely rm-UCSF,62034618,Ting Ting,,Outer Sunset,37.76340529,-122.4788986,Private room,60,30,0,,,10,331
27871898,Sunshine and Wayne's Paradise in the Bay,208028891,Sunshine,,Bayview,37.72852297,-122.3892916,Private room,125,2,0,,,2,57
27872617,Suite in Boutique Hotel for Dreamforce,2803873,Jo,,Downtown/Civic Center,37.78787993,-122.4122387,Private room,1050,3,0,,,2,33
27873793,San Francisco room @ the coast,8834434,Jon,,Outer Richmond,37.77654623,-122.5058821,Private room,72,1,5,9/7/2018,5,1,118
27877560,"Private room in SF home, 6 blocks from Ocean Beach",210597174,Janice,,Outer Sunset,37.74719455,-122.5010577,Private room,81,1,1,9/3/2018,1,1,18
27880388,Bright and Spacious Russian Hill Pad,103340667,Sheena,,Russian Hill,37.80074182,-122.4226208,Entire home/apt,170,30,0,,,59,88
